"id","yearBuilt","City","latitude","longitude","zipcode","bathrooms","bedrooms","DateListed","DateSold","daysOnZillow","homeType","lastSoldPrice","livingArea","lotSize","price","priceHistory.1.price","propertyTaxRate","hasCooling","hasFireplace","hasGarage","hasHeating","hasView","schools0distance","schools0level","schools0rating","schools1distance","schools1level","schools1rating","schools2distance","school2level","schools2rating","price_category"
12616,1990,"Portland",45.54178,-122.8086,"97229",3,4,"12/2/2020","3/30/2021",118,"SINGLE_FAMILY",605000,2830,34412,605000,339000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.9,"Elementary","5",2.5,"Middle","7",1.1,"High","5","above"
12621,1925,"Portland",45.54989,-122.6279,"97212",2,2,"3/16/2021","5/21/2021",66,"SINGLE_FAMILY",649900,1820,4791,649900,649900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","8",0.4,"Middle","3",0.7,"High","9","above"
12623,1977,"Portland",45.55887,-122.6001,"97218",2,3,"3/22/2021","5/24/2021",63,"SINGLE_FAMILY",581000,1480,6969,581000,499900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","1",1.2,"Middle","2",1.6,"High","4","above"
12626,1906,"Portland",45.55534,-122.6544,"97211",2,3,"3/22/2021","5/24/2021",63,"SINGLE_FAMILY",630000,2244,4791,630000,579000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Primary","6",1.4,"Middle","1",2,"High","9","above"
12627,1922,"Portland",45.57277,-122.6774,"97217",2,3,"3/22/2021","5/24/2021",63,"SINGLE_FAMILY",595000,1744,4356,595000,515000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.5,"Primary","3",0.4,"Middle","1",0.8,"High","4","above"
12638,1915,"Portland",45.54435,-122.5865,"97213",2,3,"3/26/2021","5/26/2021",61,"SINGLE_FAMILY",569275,1376,4791,569275,525000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.2,"Elementary","6",0,"Middle","2",0.4,"High","4","above"
12645,2012,"Portland",45.57492,-122.6866,"97217",3,4,"12/8/2020","4/2/2021",115,"SINGLE_FAMILY",635000,1708,3484,635000,599900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","5",0.6,"Middle","1",1.3,"High","4","above"
12646,1967,"Portland",45.5313,-122.8122,"97229",2,3,"12/8/2020","4/2/2021",115,"SINGLE_FAMILY",552000,1637,7405,552000,499900,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","5",2.1,"Middle","7",0.5,"High","5","above"
12652,1909,"Portland",45.55703,-122.6573,"97211",1,3,"3/28/2021","5/27/2021",60,"SINGLE_FAMILY",599375,2279,5000,599375,165000,1.12,FALSE,FALSE,FALSE,TRUE,FALSE,0.1,"Primary","3",1.3,"Middle","1",0.9,"High","4","above"
12655,2019,"Portland",45.57337,-122.8319,"97229",3,4,"12/14/2020","4/5/2021",112,"SINGLE_FAMILY",598500,1951,2613,598500,559000,1.13,TRUE,TRUE,FALSE,TRUE,TRUE,0.4,"Elementary","8",1.2,"Middle","8",2.6,"High","6","above"
12656,1960,"Portland",45.54313,-122.5176,"97230",2,4,"3/28/2021","5/27/2021",60,"SINGLE_FAMILY",478000,2298,12632,478000,474900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","2",1.5,"Middle","6",1.5,"High","4","below"
12660,1990,"Portland",45.56175,-122.8602,"97229",3,4,"12/18/2020","4/7/2021",110,"SINGLE_FAMILY",6e+05,1895,5662,6e+05,550000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,1,"Elementary","8",2.4,"Middle","8",0.8,"High","6","above"
12661,1912,"Portland",45.56192,-122.6662,"97211",3,6,"3/28/2021","5/27/2021",60,"SINGLE_FAMILY",633500,2958,5000,633500,640000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1,"Primary","1",1.4,"Middle","1",0.4,"High","4","above"
12662,1927,"Portland",45.57629,-122.6886,"97217",1,3,"12/18/2020","4/7/2021",110,"SINGLE_FAMILY",480000,1416,3484,480000,435000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","5",0.8,"Middle","1",1.4,"High","4","below"
12664,1923,"Portland",45.56572,-122.6682,"97217",2,3,"3/28/2021","5/27/2021",60,"SINGLE_FAMILY",539000,2287,3484,539000,539000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.6,"Elementary","5",0.8,"Middle","1",0.4,"High","4","below"
12668,1943,"Portland",45.56616,-122.6986,"97217",1,2,"12/18/2020","4/7/2021",110,"SINGLE_FAMILY",605000,1630,5500,605000,309000,1.12,FALSE,TRUE,FALSE,TRUE,FALSE,1,"Primary","4",1.1,"Middle","1",1.7,"High","4","above"
12669,1998,"Portland",45.56405,-122.8448,"97229",3,3,"12/18/2020","4/7/2021",110,"SINGLE_FAMILY",557000,2329,5227,557000,545000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","8",1.5,"Middle","8",1.6,"High","6","above"
12675,1924,"Portland",45.56871,-122.672,"97217",2,4,"3/28/2021","5/27/2021",60,"SINGLE_FAMILY",650000,1956,4791,650000,639000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1.3,"Elementary","5",0.6,"Middle","1",0.5,"High","4","above"
12676,2016,"Portland",45.58466,-122.6962,"97217",3,3,"12/22/2020","4/9/2021",108,"SINGLE_FAMILY",551000,1640,2613,551000,525000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","4",1.5,"Middle","1",2.1,"High","4","above"
12678,1962,"Portland",45.5461,-122.5292,"97230",3.5,4,"3/30/2021","5/28/2021",59,"SINGLE_FAMILY",610000,4022,10800,610000,274000,1.12,FALSE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","7",0.8,"Middle","6",0.8,"High","4","above"
12679,1956,"Portland",45.58811,-122.748,"97203",1,3,"12/28/2020","4/12/2021",105,"SINGLE_FAMILY",512200,1934,4791,512200,450000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","2",0.8,"Middle","1",0.6,"High","2","below"
12681,1954,"Portland",45.53849,-122.521,"97230",2,3,"3/30/2021","5/28/2021",59,"SINGLE_FAMILY",540000,1891,28749,540000,449950,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","2",1.4,"Middle","6",1.5,"High","4","below"
12683,2002,"Portland",45.54535,-122.7737,"97229",3,2,"12/28/2020","4/12/2021",105,"TOWNHOUSE",549900,2200,3049,549900,549900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.3,"Elementary","9",2.7,"Middle","9",5.5,"High","8","below"
12685,1956,"Portland",45.52151,-122.5677,"97216",2,3,"3/30/2021","5/28/2021",59,"SINGLE_FAMILY",490000,1040,6969,490000,425000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","2",1.9,"Middle","2",1.5,"High","4","below"
12686,1910,"Portland",45.59424,-122.7604,"97203",4,3,"1/1/2021","4/14/2021",103,"SINGLE_FAMILY",5e+05,2367,6534,5e+05,489000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","1",1.5,"Middle","1",1.4,"High","2","below"
12688,2005,"Portland",45.55636,-122.8312,"97229",3,3,"1/3/2021","4/15/2021",102,"SINGLE_FAMILY",538000,1724,3484,538000,505000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","9",0.6,"Middle","8",1.9,"High","5","below"
12689,1949,"Portland",45.52177,-122.5473,"97216",2,4,"3/30/2021","5/28/2021",59,"SINGLE_FAMILY",6e+05,2400,11325,6e+05,5e+05,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","4",0.4,"Middle","5",1.4,"High","5","above"
12695,1964,"Portland",45.53651,-122.5061,"97230",2,3,"4/7/2021","6/1/2021",55,"SINGLE_FAMILY",521100,1989,9583,521100,449000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","3",1.2,"Middle","3",6.5,"High","3","below"
12696,1925,"Portland",45.56623,-122.6963,"97217",2,4,"1/5/2021","4/16/2021",101,"SINGLE_FAMILY",628000,2435,4791,628000,629900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.9,"Primary","4",1,"Middle","1",1.6,"High","4","above"
12697,1962,"Portland",45.52571,-122.5084,"97230",3,3,"4/7/2021","6/1/2021",55,"SINGLE_FAMILY",529709,3500,15682,529709,2600,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","3",1.3,"Middle","3",6.6,"High","3","below"
12698,1997,"Portland",45.55606,-122.8363,"97229",3,4,"1/5/2021","4/16/2021",101,"SINGLE_FAMILY",605000,2203,7405,605000,535000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.9,"Elementary","9",0.9,"Middle","8",2,"High","5","above"
12703,2004,"Portland",45.53858,-122.7961,"97229",3,3,"1/5/2021","4/16/2021",101,"SINGLE_FAMILY",536150,2172,5227,536150,336566,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.1,"Primary","9",2.1,"Middle","7",1.6,"High","5","below"
12705,2000,"Portland",45.54414,-122.7763,"97229",3,2,"1/13/2021","4/20/2021",97,"TOWNHOUSE",535000,2136,3049,535000,539000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.1,"Elementary","9",2.7,"Middle","9",5.7,"High","8","below"
12706,1949,"Portland",45.55937,-122.6102,"97218",1,3,"4/9/2021","6/2/2021",54,"SINGLE_FAMILY",625000,2272,6969,625000,519900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","2",0.9,"Middle","3",2.1,"High","4","above"
12708,1962,"Portland",45.52815,-122.7775,"97229",2,3,"1/13/2021","4/20/2021",97,"SINGLE_FAMILY",645000,1708,7840,645000,590000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","7",1.6,"Middle","7",2.7,"High","5","above"
12709,1951,"Portland",45.52991,-122.5817,"97213",1,3,"4/9/2021","6/2/2021",54,"SINGLE_FAMILY",525000,1174,4791,525000,449000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","2",0.9,"Middle","2",0.8,"High","4","below"
12712,1927,"Portland",45.57296,-122.686,"97217",2,3,"1/15/2021","4/21/2021",96,"SINGLE_FAMILY",566200,1607,4791,566200,549000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","5",0.5,"Middle","1",1.2,"High","4","above"
12713,1911,"Portland",45.56173,-122.6894,"97217",3,2,"1/17/2021","4/22/2021",95,"SINGLE_FAMILY",576000,2249,4791,576000,559000,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,0.4,"Primary","4",0.6,"Middle","1",1.1,"High","4","above"
12714,1904,"Portland",45.58423,-122.7181,"97203",2,2,"1/17/2021","4/22/2021",95,"SINGLE_FAMILY",505000,1815,4791,505000,424900,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,0.4,"Primary","1",1.4,"Middle","1",1.3,"High","2","below"
12715,1943,"Portland",45.60172,-122.7582,"97203",2,3,"1/17/2021","4/22/2021",95,"SINGLE_FAMILY",607000,1852,5227,607000,5e+05,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.1,"Elementary","1",1.4,"Middle","1",1.4,"High","2","above"
12717,1959,"Portland",45.58971,-122.736,"97203",2,3,"1/19/2021","4/23/2021",94,"SINGLE_FAMILY",5e+05,1904,6098,5e+05,469000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1,"Elementary","2",0.4,"Middle","1",0.2,"High","2","below"
12719,2013,"Portland",45.58538,-122.6935,"97217",3,3,"1/19/2021","4/23/2021",94,"SINGLE_FAMILY",620000,1808,2613,620000,520000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.5,"Elementary","4",1.4,"Middle","1",2.1,"High","4","above"
12724,2017,"Portland",45.58741,-122.6988,"97217",3,3,"1/19/2021","4/23/2021",94,"SINGLE_FAMILY",492500,1557,2613,492500,469000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.4,"Elementary","4",1.7,"Middle","1",2.4,"High","4","below"
12725,1954,"Portland",45.59593,-122.741,"97203",2,3,"1/19/2021","4/23/2021",94,"SINGLE_FAMILY",531000,1360,6534,531000,445000,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,1.1,"Elementary","1",0.3,"Middle","1",0.4,"High","2","below"
12726,1951,"Portland",45.57133,-122.6534,"97211",2,3,"4/11/2021","6/3/2021",53,"SINGLE_FAMILY",5e+05,2192,7840,5e+05,525000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.2,"Primary","3",1.7,"Middle","1",1.3,"High","4","below"
12728,1910,"Portland",45.55574,-122.6717,"97217",2,2,"4/11/2021","6/3/2021",53,"SINGLE_FAMILY",615000,1848,2613,615000,539000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Primary","1",1.1,"Middle","1",0.3,"High","4","above"
12731,1957,"Portland",45.5152,-122.5458,"97216",2,3,"4/13/2021","6/4/2021",52,"SINGLE_FAMILY",485000,1156,6969,485000,410000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","4",0.4,"Middle","5",1.2,"High","5","below"
12734,1948,"Portland",45.52402,-122.5875,"97213",2,3,"4/13/2021","6/4/2021",52,"SINGLE_FAMILY",620000,2054,6969,620000,579000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","2",1.3,"Middle","2",1.2,"High","4","above"
12735,1984,"Portland",45.54813,-122.5003,"97230",3,3,"4/13/2021","6/4/2021",52,"SINGLE_FAMILY",480000,1905,6969,480000,450000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.9,"Elementary","3",1.3,"Middle","3",6.2,"High","3","below"
12736,1914,"Portland",45.54466,-122.6012,"97213",2,3,"4/13/2021","6/4/2021",52,"SINGLE_FAMILY",486500,2216,4791,486500,350000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","1",0.9,"Middle","2",1.3,"High","4","below"
12742,2016,"Portland",45.57037,-122.8313,"97229",3,4,"1/25/2021","4/26/2021",91,"SINGLE_FAMILY",605000,1742,4791,605000,539888,1.13,TRUE,TRUE,FALSE,TRUE,TRUE,0.5,"Elementary","8",1,"Middle","8",2.5,"High","6","above"
12750,1976,"Portland",45.54516,-122.5001,"97230",3,4,"4/19/2021","6/7/2021",49,"SINGLE_FAMILY",620000,3452,12196,620000,629900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.8,"Elementary","3",1.1,"Middle","3",6.2,"High","3","above"
12752,1960,"Portland",45.51678,-122.4896,"97233",2,4,"4/19/2021","6/7/2021",49,"SINGLE_FAMILY",480000,2512,6969,480000,469900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","4",0.9,"Middle","3",5.5,"High","3","below"
12753,1967,"Portland",45.533,-122.8106,"97229",3,5,"1/29/2021","4/28/2021",89,"SINGLE_FAMILY",633000,2401,9147,633000,615000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","5",2.1,"Middle","7",0.7,"High","5","above"
12754,1947,"Portland",45.5291,-122.5487,"97220",2,3,"4/19/2021","6/7/2021",49,"SINGLE_FAMILY",560300,2869,10018,560300,115000,1.12,FALSE,TRUE,FALSE,TRUE,TRUE,0.6,"Elementary","4",0.8,"Middle","5",1.6,"High","5","above"
12756,1978,"Portland",45.55125,-122.5154,"97230",3,3,"4/21/2021","6/8/2021",48,"SINGLE_FAMILY",550000,1802,7405,550000,470000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","3",2.1,"Middle","3",7.2,"High","3","below"
12758,1999,"Portland",45.56408,-122.8426,"97229",3,5,"1/29/2021","4/28/2021",89,"SINGLE_FAMILY",631000,2614,6098,631000,610000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","8",1.4,"Middle","8",1.7,"High","6","above"
12765,1923,"Portland",45.58435,-122.7443,"97203",2,4,"1/31/2021","4/29/2021",88,"SINGLE_FAMILY",576000,2804,4791,576000,525000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","2",0.9,"Middle","1",0.5,"High","2","above"
12768,1926,"Portland",45.57094,-122.6774,"97217",3,4,"4/23/2021","6/9/2021",47,"SINGLE_FAMILY",549900,2180,4356,549900,549900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.9,"Elementary","5",0.3,"Middle","1",0.7,"High","4","below"
12773,1995,"Portland",45.55763,-122.8312,"97229",3,4,"2/2/2021","4/30/2021",87,"SINGLE_FAMILY",574000,1795,7405,574000,494000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","9",0.6,"Middle","8",2,"High","5","above"
12776,2005,"Portland",45.51598,-122.7822,"97225",3,2,"2/8/2021","5/3/2021",84,"TOWNHOUSE",570000,1919,1742,570000,535000,1.13,TRUE,TRUE,FALSE,TRUE,TRUE,0.9,"Elementary","8",0.8,"Middle","7",2.6,"High","3","above"
12779,1990,"Portland",45.55883,-122.8636,"97229",3,3,"2/2/2021","4/30/2021",87,"SINGLE_FAMILY",489000,1546,4356,489000,459000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","8",2.6,"Middle","8",0.5,"High","6","below"
12782,1929,"Portland",45.59526,-122.7583,"97203",2,3,"2/8/2021","5/3/2021",84,"SINGLE_FAMILY",578000,3010,4791,578000,585000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.3,"Elementary","1",1.3,"Middle","1",1.3,"High","2","above"
12783,2000,"Portland",45.52652,-122.7787,"97229",4,4,"2/8/2021","5/3/2021",84,"SINGLE_FAMILY",612000,2259,6534,612000,574900,1.13,TRUE,TRUE,FALSE,TRUE,TRUE,0.3,"Elementary","7",1.5,"Middle","7",2.6,"High","5","above"
12784,1938,"Portland",45.52916,-122.5891,"97213",2,3,"4/23/2021","6/9/2021",47,"SINGLE_FAMILY",621865,2108,5000,621865,489000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.6,"Elementary","2",0.9,"Middle","2",0.9,"High","4","above"
12785,1923,"Portland",45.57964,-122.7012,"97217",2,4,"2/8/2021","5/3/2021",84,"SINGLE_FAMILY",532000,1924,5662,532000,499900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.2,"Elementary","4",1.5,"Middle","1",2.2,"High","4","below"
12786,1927,"Portland",45.57144,-122.6721,"97217",1,2,"4/25/2021","6/10/2021",46,"SINGLE_FAMILY",511000,1680,3484,511000,450000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.2,"Elementary","5",0.6,"Middle","1",0.7,"High","4","below"
12787,1999,"Portland",45.55462,-122.8298,"97229",3,2,"2/10/2021","5/4/2021",83,"TOWNHOUSE",5e+05,1893,3484,5e+05,465000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","9",0.5,"Middle","8",1.8,"High","5","below"
12788,1948,"Portland",45.55729,-122.6777,"97217",2,4,"4/25/2021","6/10/2021",46,"SINGLE_FAMILY",503000,2480,5000,503000,370000,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,0.5,"Primary","4",0.6,"Middle","1",0.4,"High","4","below"
12790,1972,"Portland",45.55098,-122.5197,"97230",2,3,"5/8/2021","6/23/2021",46,"SINGLE_FAMILY",550000,1716,9583,550000,2300,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","7",1.3,"Middle","6",1.3,"High","4","below"
12792,1990,"Portland",45.56087,-122.8603,"97229",2.5,3,"2/12/2021","5/5/2021",82,"SINGLE_FAMILY",5e+05,2050,6098,5e+05,1995,1.13,FALSE,TRUE,FALSE,TRUE,FALSE,0.9,"Elementary","8",2.4,"Middle","8",0.7,"High","6","below"
12793,1962,"Portland",45.58962,-122.7338,"97203",2,3,"2/12/2021","5/5/2021",82,"SINGLE_FAMILY",575000,1320,6098,575000,470000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.1,"Elementary","2",0.5,"Middle","1",0.3,"High","2","above"
12795,1966,"Portland",45.54895,-122.5211,"97230",3,4,"4/25/2021","6/10/2021",46,"SINGLE_FAMILY",585000,1777,7840,585000,499900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","7",1.2,"Middle","6",1.2,"High","4","above"
12798,1925,"Portland",45.54968,-122.6175,"97213",2,3,"4/25/2021","6/10/2021",46,"SINGLE_FAMILY",620000,1601,4791,620000,599000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.2,"Elementary","8",0.2,"Middle","3",0.9,"High","9","above"
12799,1941,"Portland",45.58268,-122.6887,"97217",2,3,"2/12/2021","5/5/2021",82,"SINGLE_FAMILY",601000,1658,4791,601000,537500,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.7,"Elementary","4",1.1,"Middle","1",1.7,"High","4","above"
12802,2001,"Portland",45.54126,-122.7797,"97229",3,4,"2/14/2021","5/6/2021",81,"CONDO",554000,1774,4792,554000,550000,1.12,TRUE,FALSE,TRUE,TRUE,FALSE,0.1,"Elementary","9",2.6,"Middle","9",5.8,"High","8","above"
12805,1948,"Portland",45.53127,-122.5533,"97220",2.5,3,"4/27/2021","6/11/2021",45,"SINGLE_FAMILY",6e+05,2346,28810,6e+05,131805,1.12,FALSE,TRUE,FALSE,TRUE,FALSE,0.9,"Elementary","4",0.9,"Middle","5",2,"High","5","above"
12807,1987,"Portland",45.54128,-122.5064,"97230",2,3,"4/27/2021","6/11/2021",45,"SINGLE_FAMILY",535000,2055,4356,535000,475000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","3",1.3,"Middle","3",6.5,"High","3","below"
12812,2006,"Portland",45.58681,-122.7153,"97203",3,4,"2/16/2021","5/7/2021",80,"SINGLE_FAMILY",494888,1976,3049,494888,435000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Primary","1",1.5,"Middle","1",1.5,"High","2","below"
12813,1967,"Portland",45.54521,-122.5197,"97230",2,3,"4/27/2021","6/11/2021",45,"SINGLE_FAMILY",5e+05,1615,7405,5e+05,450000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.6,"Elementary","7",1.4,"Middle","6",1.3,"High","4","below"
12814,1922,"Portland",45.57198,-122.6881,"97217",1,2,"2/16/2021","5/7/2021",80,"SINGLE_FAMILY",575000,1276,6098,575000,499900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","5",0.5,"Middle","1",1.2,"High","4","above"
12815,1951,"Portland",45.51838,-122.7692,"97225",3,4,"2/16/2021","5/7/2021",80,"SINGLE_FAMILY",590000,2166,15245,590000,585000,1.13,TRUE,TRUE,FALSE,TRUE,TRUE,0.2,"Elementary","8",1.6,"Middle","7",3.3,"High","3","above"
12816,1948,"Portland",45.52419,-122.5883,"97213",1,2,"4/27/2021","6/11/2021",45,"SINGLE_FAMILY",561000,1826,6969,561000,485000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","2",1.2,"Middle","2",1.2,"High","4","above"
12818,2007,"Portland",45.5629,-122.6634,"97211",4,3,"4/27/2021","6/11/2021",45,"TOWNHOUSE",585000,2251,1742,585000,575000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.4,"Primary","3",1.5,"Middle","1",0.6,"High","4","above"
12819,1926,"Portland",45.58075,-122.6826,"97217",2,3,"2/16/2021","5/7/2021",80,"SINGLE_FAMILY",551000,2146,5227,551000,485000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.1,"Elementary","4",0.9,"Middle","1",1.4,"High","4","above"
12820,1959,"Portland",45.58618,-122.7126,"97203",1,3,"2/16/2021","5/7/2021",80,"SINGLE_FAMILY",5e+05,936,4791,5e+05,399900,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,0.1,"Primary","1",1.6,"Middle","1",1.7,"High","2","below"
12824,1991,"Portland",45.55624,-122.8564,"97229",3,3,"2/22/2021","5/10/2021",77,"SINGLE_FAMILY",570000,1789,6534,570000,525000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.9,"Elementary","8",2.2,"Middle","8",0.7,"High","6","above"
12826,1948,"Portland",45.52389,-122.5883,"97213",2,4,"4/27/2021","6/11/2021",45,"SINGLE_FAMILY",515000,2054,6969,515000,520000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.5,"Elementary","2",1.3,"Middle","2",1.2,"High","4","below"
12827,1961,"Portland",45.52629,-122.7877,"97229",3,4,"2/22/2021","5/10/2021",77,"SINGLE_FAMILY",520000,2488,15681,520000,495000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","7",1.3,"Middle","7",2,"High","5","below"
12829,1909,"Portland",45.54551,-122.5814,"97213",1,3,"5/3/2021","6/14/2021",42,"SINGLE_FAMILY",550000,2044,4791,550000,465000,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,1,"Elementary","6",0.4,"Middle","2",0.2,"High","4","below"
12831,1926,"Portland",45.54007,-122.6022,"97213",1,3,"5/3/2021","6/14/2021",42,"SINGLE_FAMILY",595000,2255,4791,595000,585000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.1,"Elementary","5",1,"Middle","2",1.3,"High","4","above"
12833,1912,"Portland",45.54084,-122.6018,"97213",2,3,"5/5/2021","6/15/2021",41,"SINGLE_FAMILY",599000,2761,4356,599000,625000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","5",0.9,"Middle","2",1.3,"High","4","above"
12834,1956,"Portland",45.57433,-122.6508,"97211",1,3,"5/5/2021","6/15/2021",41,"SINGLE_FAMILY",484000,931,4791,484000,475000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.1,"Primary","3",1.9,"Middle","1",1.6,"High","4","below"
12836,1924,"Portland",45.54662,-122.6588,"97212",1,1,"5/5/2021","6/15/2021",41,"SINGLE_FAMILY",625000,2802,6098,625000,599900,1.12,TRUE,FALSE,TRUE,TRUE,FALSE,0.9,"Primary","1",0.8,"Middle","1",1.2,"High","4","above"
12837,2017,"Portland",45.58106,-122.6962,"97217",3,3,"2/22/2021","5/10/2021",77,"SINGLE_FAMILY",565000,1573,2613,565000,540000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.2,"Elementary","4",1.3,"Middle","1",2,"High","4","above"
12841,2005,"Portland",45.51512,-122.7835,"97225",3,3,"2/24/2021","5/11/2021",76,"TOWNHOUSE",521000,1898,1306,521000,5e+05,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,1,"Elementary","8",0.7,"Middle","7",2.5,"High","3","below"
12843,1927,"Portland",45.55068,-122.5865,"97213",1,2,"5/5/2021","6/15/2021",41,"SINGLE_FAMILY",565000,1805,4791,565000,479000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","1",0.4,"Middle","2",0.6,"High","4","above"
12848,1921,"Portland",45.55479,-122.6486,"97211",1,2,"5/5/2021","6/15/2021",41,"SINGLE_FAMILY",646000,1000,5000,646000,410000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Primary","6",1.6,"Middle","1",1.7,"High","9","above"
12851,1957,"Portland",45.5481,-122.5688,"97220",2,3,"5/5/2021","6/15/2021",41,"SINGLE_FAMILY",567000,2299,5662,567000,519000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.6,"Elementary","6",1.2,"Middle","2",0.9,"High","4","above"
